-7.1,-6.1876191679418244e-21
-7.0,-3.6945896011652673e-20
-7.0,-5.667803853623718e-20
-6.8,4.9671742248699127e-11
-6.7,1.0253667834554025e-12
-6.6,2.1860396070703905e-12
-7.1,-5.752229177975856e-20
-6.7,-6.222063486156769e-20
-6.7,-6.582755529649234e-21
-6.6,3.7297416849452657e-16
-6.6,1.1594287602082283e-19
-6.5,2.2617684778523028e-14
-6.5,2.7012601055777306e-15
-6.4,4.333537089759061e-12
-6.4,6.565446195426083e-10
-6.1,3.816789485074936e-09
-7.8,-8.250383653301105e-21
-7.6,-6.826232105104887e-21
-6.8,-2.6169365713216636e-20
-6.8,-5.761085116093158e-20
-6.8,-4.54233592540911e-20
-6.7,-2.192801300934123e-20
-6.7,-4.4654108745166544e-21
-6.7,-7.845710065726223e-21
-6.6,-4.6033630513406074e-20
-6.5,-1.4273410627039462e-20
-8.0,-7.39851324189369e-21
-8.0,-1.3256626150018381e-20
-7.8,-1.2776277214472696e-20
-7.7,-1.1982872127653947e-20
-7.6,-8.303351734680075e-20
-7.5,-3.131214472739307e-20
-7.5,-3.4505720049872486e-20
-7.5,-4.288915154912201e-20
-7.3,5.54715151539239e-19
-7.2,-4.792770535395886e-21
-6.7,-4.1134391164892445e-20
-6.6,-6.547304763952185e-20
-6.5,-5.571481865711367e-20
-6.5,-6.065592249031381e-20
-6.5,-3.138562435469204e-20
-6.3,5.3161847659582305e-12
-6.3,7.14135690347958e-20
-6.3,-1.8908346147077005e-20
-6.2,0.001158816785532098
-6.2,-5.1268095301452445e-20
-7.9,-6.709963508143754e-21
-7.7,1.820986389672779e-17
-7.6,-5.94418629307278e-20
-7.6,-5.089673164165186e-20
-7.6,-6.468917146045737e-20
-7.4,-4.54991066430133e-20
-7.4,-1.437953176310022e-20
-7.3,-5.150683724506226e-20
-7.2,1.85251809809387e-12
-7.2,1.2346823090156826e-11
-6.4,-2.9634347453956024e-21
-6.3,-5.641106211777852e-20
-6.3,-7.470372189265396e-21
-6.1,4.555375205076499e-12
-6.1,9.551333633971141e-12
-6.1,-3.457224596385252e-20
-6.1,-2.769391601601882e-20
-6.0,-4.3170019101256445e-21
-5.9,4.402865355798828e-12
-5.9,-9.042008352932919e-21
-8.1,-7.61162013589665e-20
-7.7,9.64037084363364e-13
-7.7,-9.730007248159955e-20
-7.6,6.3799741097285425e-12
-7.6,3.6910927104368244e-11
-7.3,1.1899234914219114e-14
-7.0,-3.6456161352156312e-22
-7.0,-9.633561777561739e-20
-7.0,2.4228123849126956e-09
-7.0,-4.197175284411152e-21
-7.4,-6.767533212180466e-21
-7.3,-7.068242821237755e-20
-7.2,-6.899560405455533e-20
-7.1,3.080137178565092e-11
-6.9,-2.4528063585550578e-20
-6.6,-8.84186939502303e-21
-6.4,-1.2787848156792064e-20
-6.4,-6.937940254922307e-21
-6.3,-4.68779837514659e-22
-6.3,-3.654504808545957e-22
-6.0,-5.617058741268807e-21
-5.9,-5.3493418267531814e-21
-5.7,7.604923942557818e-12
-5.6,-3.9581814994312885e-20
-5.5,-8.475474909195915e-21
-5.4,-3.064024127476225e-20
-5.4,-6.6802451108704896e-21
-5.4,2.3307419408649547e-10
-5.3,-6.562241829828163e-21
-5.2,-6.443809859410679e-21
-6.9,-1.699243135520395e-20
-6.7,8.45230551189558e-12
-6.7,2.0539952357293902e-11
-6.7,-7.279305739556446e-21
-6.6,-1.695708748777874e-20
-6.5,3.565315268116058e-11
-6.5,-5.934608460130998e-22
-6.4,-2.5955265774349265e-20
-6.4,6.508139964353085e-20
-6.3,-2.656921720199074e-22
-7.2,-1.2021175423418124e-20
-7.1,-7.56548159087445e-20
-7.0,-6.460400700565719e-20
-6.9,-1.1919664893874804e-20
-6.8,5.51724671179616e-12
-6.8,-5.915346801836586e-20
-6.7,3.375948891880661e-07
-6.5,-4.938696157650347e-22
-6.5,-6.940823555726435e-20
-6.5,-1.3430581282693829e-21
-6.7,2.552149504749243e-11
-6.6,-6.734454992715986e-20
-6.4,-4.1633071582079856e-20
-6.2,-4.867526969933102e-20
-6.2,-3.705381428816168e-20
-6.2,-4.6610385877918805e-20
-6.2,1.1330377531799233e-11
-6.1,-2.233548038673986e-21
-6.0,-4.398037819882456e-21
-5.9,3.509636873131936e-11
-5.8,-1.2022851046074343e-20
-5.6,-5.763147848775185e-20
-5.6,-6.104471079753753e-21
-5.6,2.4490455861508225e-11
-5.5,3.2506989272764554e-13
-5.4,6.043162010711636e-20
-5.4,1.9152228091965542e-18
-5.4,-4.317108429802826e-22
-5.3,1.103730126946191e-09
-5.2,2.7096079258109106e-15
-7.1,-1.6620235562824273e-20
-7.1,1.3222938998856458e-12
-6.9,5.042307543270256e-16
-6.9,1.3675755121383172e-15
-6.8,2.9602116532318333e-09
-6.7,-4.624561612794831e-20
-6.7,6.501938226801125e-16
-6.6,-5.322779191092878e-20
-6.6,8.569514376828407e-15
-6.6,-7.778729673551627e-21
-8.7,1.2023262914440396e-16
-8.1,-4.478546238698432e-20
-8.0,3.653454717243947e-17
-7.9,7.757113276543595e-18
-7.8,3.119689176291209e-13
-7.4,-9.632472473484824e-21
-7.4,1.4342218391461348e-17
-7.4,5.301111352798755e-17
-7.2,4.276578595642714e-17
-7.2,1.9080058686254273e-16
-8.5,-1.1514968992975423e-19
-8.4,-7.721633200290708e-21
-8.1,-5.533499065479034e-20
-7.9,5.6271236276721035e-14
-7.9,2.4050586532031953e-16
-7.8,5.74382850868802e-17
-7.6,3.3500332870873746e-16
-7.5,8.289520799823552e-15
-7.5,6.858793199702296e-13
-7.4,-5.316867551484165e-20
-7.0,-3.363621160651194e-20
-6.9,-6.588963368479929e-21
-6.8,-7.300059878488583e-21
-6.7,-2.77051410966284e-20
-6.6,-4.5344240011373497e-20
-6.6,-7.622973040388042e-21
-6.6,3.1424288306019148e-12
-6.6,1.0481835899836087e-12
-6.5,1.5405771961410742e-11
-6.5,-3.779895328782502e-20
-8.6,-5.305270683105241e-21
-8.3,-4.1942465191561665e-21
-8.2,6.31833941892438e-12
-7.9,2.0817985572491866e-11
-7.7,9.705980737304711e-15
-7.7,5.21636480457789e-16
-7.7,-3.842410290580536e-20
-7.6,-2.7023301554240318e-20
-7.5,-4.8701898004420296e-20
-7.5,2.780675897952658e-11
-9.2,-6.1249037400861045e-21
-9.1,-7.71589218065656e-21
-8.7,-1.023842793858058e-19
-8.6,-3.679588847717541e-20
-8.5,-4.4242766128877304e-21
-8.3,-7.638436547782169e-21
-8.2,9.997533495488176e-13
-8.2,-8.765735836675273e-21
-8.1,1.4370599794695217e-15
-8.1,1.6697847466689863e-17
-6.7,3.3944832683816853e-12
-6.7,3.5805947352189216e-07
-6.6,-3.7207259063317793e-22
-6.5,-1.486663293761615e-20
-6.5,9.394865446060044e-16
-6.4,-5.131710952305343e-22
-6.4,-5.159751546561556e-20
-6.4,-1.9781246437922125e-20
-6.3,-4.3758833567118433e-20
-6.3,2.872757511633042e-09
-6.8,-6.99980139376324e-21
-6.2,5.6759924906301725e-11
-6.1,-5.2660937576836744e-21
-5.9,-2.256751117249759e-20
-5.6,-7.205129249228736e-21
-5.6,1.6225359578123688e-10
-5.5,-2.433805200698076e-21
-5.3,3.712476339420144e-11
-5.3,-1.0299298894264815e-20
-5.3,7.904239947950274e-14
-6.8,3.706738330716516e-10
-6.8,7.366562342989957e-11
-6.7,-6.669409044494835e-20
-6.6,-6.114414268470124e-20
-6.6,9.11747089998471e-13
-6.6,4.880381660776227e-15
-6.5,-2.0747263554405812e-20
-6.4,1.0370081804012258e-11
-6.4,-3.945562066804913e-20
-6.2,-8.442809895801336e-21
-7.1,-7.425777029013443e-21
-6.9,1.0958420082408983e-09
-6.8,-2.0316796154186157e-20
-6.4,-5.468114482338133e-20
-6.4,8.42618662373051e-11
-6.4,-3.4752777529687453e-22
-6.4,1.5338443615344248e-06
-6.4,2.155700109599811e-12
-6.3,1.083825967011019e-12
-6.3,8.983708302544313e-11
-6.6,-1.3835152737657405e-20
-6.5,-6.496850706284699e-21
-6.4,-1.0299098198206073e-20
-6.4,-3.956974321739244e-20
-6.4,4.239520689049594e-19
-6.3,-2.1732245590307226e-21
-6.3,-2.5194234603113385e-20
-6.1,2.401527970883292e-10
-6.1,-1.156446603595523e-21
-6.1,3.9575583749614667e-16
-6.9,-1.107329655721464e-20
-6.4,-1.1737699407156068e-20
-6.4,-4.887781374622371e-20
-6.0,-7.525069990575506e-21
-6.0,4.715244572368316e-12
-5.8,1.770890278403098e-11
-5.7,1.571381640444328e-10
-5.7,1.9184498226323605e-14
-5.7,6.028280296080746e-19
-5.7,-6.289456401312584e-21
-7.6,-3.055743870047837e-21
-7.4,-1.0853478205474043e-20
-7.1,-9.639451005300319e-22
-7.0,-1.513504101588677e-20
-6.9,-5.151898807258234e-21
-6.9,-6.504082970316423e-21
-6.8,-5.9132217301150285e-21
-6.5,-4.2700827375164456e-20
-6.5,-1.227616846964492e-20
-6.5,-3.595556932341894e-20
-7.8,-8.251196126910044e-21
-7.7,-4.913128743359848e-20
-7.6,1.4608017556480016e-11
-7.4,-1.9712594521362906e-20
-7.4,-6.60777424822462e-20
-7.2,2.5083958581076012e-12
-6.9,-2.858789252325368e-20
-6.9,1.237210333269365e-11
-6.8,-2.7240692286532307e-22
-6.8,-2.190524689054067e-21
-7.1,7.912720761798585e-11
-7.1,5.576137133169943e-17
-7.1,3.0736493531948777e-13
-6.6,-5.362048212921382e-20
-6.5,-2.54251287399562e-21
-6.5,1.2091397383130107e-10
-6.5,5.729476881586496e-11
-6.5,-1.3494584400800104e-20
-6.5,-7.807446493168587e-20
-6.3,1.1091630521750921e-18
-7.7,-7.192221864271398e-21
-7.6,-4.391807777758799e-20
-7.6,-5.293412783609047e-20
-7.6,-1.7073267565243626e-20
-7.4,-4.026969001932229e-20
-7.4,-5.794663797774652e-20
-7.4,-4.5513209163058387e-20
-7.2,6.403962815304146e-18
-7.2,2.0878793104283315e-17
-7.1,1.0609011471089614e-15
-7.2,-1.1956798092892055e-20
-7.2,3.2805649363068005e-11
-7.1,-4.299926267653208e-21
-7.0,-5.934968548933822e-20
-6.9,1.4581008084704605e-13
-6.7,-1.0425660324484885e-21
-6.6,-4.9378543550351304e-20
-6.5,4.3040294125608984e-19
-6.5,2.276985216809248e-16
-6.4,4.1514065431912227e-17
-7.3,1.0110904470341077e-13
-7.2,1.660800170068873e-10
-7.1,-3.176317096202431e-20
-7.1,1.7461772422529866e-11
-7.0,-4.269568949188057e-20
-6.9,9.254204538842032e-17
-6.9,-6.832668432171883e-20
-6.8,-5.825824193756716e-20
-6.8,2.5108053824771103e-13
-6.8,1.1889249686533346e-16
-7.1,-3.40076994075854e-20
-7.0,-4.8110689518537906e-21
-6.8,-3.581636717869676e-20
-6.7,-4.702724320805905e-20
-6.7,-1.7370334424066253e-20
-6.6,6.912032123913024e-09
-6.6,-1.0439045455575908e-20
-6.4,-1.2272461835948299e-20
-6.4,1.9309398016622967e-11
-6.3,4.7098109306494184e-11
-7.1,-4.998772444188909e-21
-6.2,-3.622293526008664e-20
-6.1,-6.119788458923212e-20
-6.0,-6.42485374713361e-21
-6.0,7.0492418946641546e-12
-5.9,-1.4988684076395517e-20
-5.8,-1.0939820145223732e-20
-5.7,-4.6357062824941695e-20
-5.7,-1.5020890391196415e-20
-5.7,-3.493369292675654e-21
-8.1,-8.061596343316751e-21
-7.8,8.613960793307997e-11
-7.7,2.681265981400116e-10
-7.5,-7.252915656921133e-21
-7.5,-3.0976709971642516e-20
-7.3,-6.388950429286807e-20
-7.2,-6.530562080649236e-21
-7.2,7.373485157240231e-13
-7.2,-5.3421024029623805e-20
-7.1,-7.329135803378608e-20
-7.4,-8.32954496928348e-21
-6.8,-5.116057660054456e-20
-6.7,-6.931271710471438e-20
-6.6,-3.684492136253811e-21
-6.6,1.441175280069378e-10
-6.6,-4.555371421904995e-20
-6.5,-4.7951804373880624e-20
-6.5,2.5314274366364028e-11
-6.2,6.175625863042241e-09
-6.2,1.3040498233590046e-11
-6.3,2.0763684633978262e-11
-6.2,-1.0056322547457235e-20
-5.9,-5.903553914832042e-20
-5.8,-7.079079695262518e-21
-5.7,-6.3466021510110305e-21
-5.7,-3.085413913775487e-20
-5.7,-6.846785751194203e-21
-5.6,1.2788604344448408e-12
-5.6,1.2976678012039165e-11
-5.6,-9.477808617819086e-21
-6.2,-6.411481551656225e-21
-6.1,-5.272149982573293e-21
-6.1,-7.72365226478565e-21
-6.0,-6.196089444686959e-21
-5.7,-5.9713754766797916e-21
-5.6,-3.5988475005069965e-21
-5.6,-5.3073392215538155e-22
-5.6,-4.922419032730928e-21
-5.4,-5.543391510354131e-21
-5.4,4.630934612187001e-12
-6.2,1.964899040695337e-12
-6.0,8.9041031571423e-13
-5.9,-3.8428986744356703e-20
-5.8,1.5688837704661454e-13
-5.8,-1.0499176746888446e-20
-5.7,-7.67266635564776e-20
-5.6,-2.3156195620915067e-20
-5.6,1.5665390381303848e-11
-5.6,-1.0033732735711346e-20
-5.5,-1.0185683041115442e-20
-6.8,-4.297884863325285e-21
-6.8,-5.8620106786922944e-21
-6.7,-6.205201834937954e-21
-6.6,-2.674061306542227e-21
-6.4,-8.694329761398067e-21
-6.3,-5.378285710129857e-21
-6.3,-7.513492914596365e-21
-6.3,-2.2912254044562655e-21
-6.2,-6.357903228727343e-21
-6.0,-2.7178294888221482e-21
-6.2,-4.12672496098965e-21
-6.0,-6.385994148628817e-22
-6.0,-4.763303516232119e-22
-5.9,-4.649902829736067e-21
-5.8,-6.227847118298517e-21
-5.6,-4.383561382047251e-21
-5.5,-5.2461177600505e-21
-5.4,-2.428556492463791e-20
-5.2,-6.6803244585808015e-21
-5.1,-7.796735848896722e-21
-6.6,-5.381744175341132e-21
-6.2,-6.505321844673009e-21
-6.2,-3.6381015012728356e-20
-6.2,6.410331516834639e-12
-6.2,-5.902558028459736e-20
-6.1,-8.984968952343195e-21
-6.0,7.625479550380699e-12
-5.8,-4.282617405976589e-20
-5.8,-1.1367332238078784e-20
-5.6,4.559734288973231e-12
-5.8,-5.773845468333779e-21
-5.8,1.4300656490839277e-12
-5.4,3.094760547374376e-12
-5.3,1.319465622290466e-12
-5.3,-8.510801862829195e-21
-5.1,-1.2227899199817163e-20
-5.0,-8.272481524806054e-21
-4.8,-3.0244352695196404e-21
-4.8,1.217668290159392e-12
-4.8,-1.7830272039669038e-20
-7.1,-7.201726678893458e-21
-6.5,-7.997870553326747e-21
-6.5,-7.024085602833122e-21
-6.2,6.703541763148499e-10
-6.1,-2.007638285279516e-20
-6.1,-2.1533869486110473e-20
-5.9,5.979527523291693e-11
-5.8,-2.843746219042223e-20
-5.5,-2.3448193781613158e-21
-5.4,-2.2671712451191496e-21
-7.4,-5.418471339373872e-21
-7.4,-6.594296091799078e-21
-7.2,-7.442323566661309e-21
-7.2,-3.317811569726093e-20
-7.1,7.428886697204741e-12
-7.1,-7.459352503354342e-20
-7.0,1.3243155309693632e-12
-6.9,3.3552617767275384e-13
-6.8,-4.31140478421677e-21
-6.8,4.164614833414159e-12
-7.4,-2.9137326453232318e-21
-7.2,-2.4078456981730236e-20
-7.1,-3.6531521939449195e-20
-7.0,-1.95457715043959e-20
-7.0,4.897690553844576e-11
-7.0,-5.8824296912706955e-21
-6.9,-3.171213305305177e-20
-6.6,-1.1220758877806413e-20
-6.6,-3.4527594022953523e-20
-6.6,4.1555201479392675e-12
-7.5,-5.655944336338062e-20
-7.2,-6.875360763894399e-21
-7.2,-6.9916982036140375e-22
-7.1,7.98160392642385e-18
-7.0,2.5629973355882208e-18
-7.0,4.610067004189073e-06
-6.8,-5.543562410204006e-20
-6.8,3.26738924639753e-12
-6.7,2.9204818248759593e-09
-6.6,2.438675914134718e-12
-6.9,-8.119916066080985e-21
-6.8,-7.922240883141169e-21
-6.6,-4.11424132906675e-20
-6.5,-5.570029205824534e-21
-6.3,-8.488586993503241e-21
-6.3,-6.636585174266945e-22
-6.2,2.75669856495326e-12
-6.1,1.6357747239871434e-11
-5.9,2.1040385471040357e-11
-5.8,-5.5422972284901334e-21
-7.1,-8.448893672546673e-21
-7.0,3.673863609502513e-12
-7.0,-6.08362498372794e-21
-6.9,-5.0751812089403434e-21
-6.8,-7.977897168791953e-21
-6.7,-9.300902235669876e-21
-6.6,-3.8152279762849206e-20
-6.5,-1.0728247103916455e-21
-6.4,-3.758039747857595e-20
-6.3,-1.5269644059652735e-20
-7.6,-9.617981436307749e-21
-6.9,-4.906347501285649e-21
-6.8,-4.3110832186576606e-20
-6.8,-2.8100007905043433e-21
-6.7,-1.2035499566078437e-20
-6.6,-1.3111524097375646e-20
-6.5,3.214546951056463e-12
-6.5,-6.10624608263518e-20
-6.4,3.9925328918684e-10
-6.4,-4.705498691187992e-20
-7.0,-5.024398342576096e-21
-6.6,-9.201505330277032e-21
-6.5,-4.250596822158586e-21
-6.5,-7.306307698991539e-21
-6.5,-7.528356012125395e-21
-6.4,-8.12834881628552e-21
-6.3,7.490744051748112e-12
-6.2,-4.3747189724606906e-20
-6.1,-8.385753252249463e-21
-6.0,-6.579301403318595e-21
-6.4,-4.381229730629551e-21
-6.4,-8.840388114267009e-21
-6.0,-9.231167993898514e-21
-6.0,-6.487939354216053e-21
-6.0,-7.625367009446092e-21
-5.9,-1.0543057132654357e-21
-5.8,4.571152691180175e-12
-5.7,-1.5934021662869304e-21
-5.6,-3.3416301765112305e-20
-5.5,-8.655820117127042e-21
-6.4,-5.67149122750908e-21
-6.1,-3.685409467274285e-20
-6.0,-3.6758321827198677e-20
-6.0,-2.863796994948203e-20
-5.9,-4.86967843859141e-20
-5.9,7.461431468356659e-10
-5.8,4.3271057391184106e-20
-5.7,-6.483041804103166e-21
-5.7,-6.555811744019016e-20
-5.4,4.749158937342603e-10
-6.7,-4.046658458516922e-20
-6.7,-6.620919287464905e-21
-6.5,-1.5183569207209356e-20
-6.1,-2.560543355428363e-20
-6.1,-4.4450469110095077e-20
-6.1,-6.921567624842752e-22
-6.1,-2.2435769127486904e-20
-6.0,-6.63162339736113e-22
-6.0,-6.70788846065665e-22
-6.0,7.800464293270243e-10
-7.0,4.336533906470766e-12
-6.5,-1.1685377965736806e-20
-6.2,-1.565478270027884e-20
-6.2,-5.542395616662851e-22
-6.1,-2.2082060028124088e-20
-6.1,-4.3986311949356346e-20
-6.0,-6.38385662359233e-20
-6.0,-2.2732301947146344e-21
-5.9,-1.3807975782630967e-20
-5.8,2.021860994987919e-12
-6.2,-9.347161085869409e-21
-6.1,4.4580461972019935e-11
-5.9,-2.6550698153193835e-20
-5.9,-3.1039912202321488e-21
-5.8,1.0834000156299034e-10
-5.7,-6.253133006470765e-21
-5.7,2.452797745795207e-11
-5.7,-6.760969898778773e-20
-5.6,-1.6356514411000187e-20
-5.6,-4.082480000001613e-20
-6.5,-4.570904704237258e-20
-6.1,-2.194747431088998e-20
-6.1,-3.962898189213514e-20
-6.1,-8.387943887834372e-21
-6.0,-4.7393133648982674e-20
-6.0,-3.8511387191975096e-20
-5.9,-9.158060312008568e-21
-5.9,-5.640093901988937e-20
-5.9,-4.114621428056465e-20
-5.9,4.5926342581305827e-11
-6.5,3.8288261404257914e-11
-6.3,-6.431334440123278e-21
-6.3,-4.1230080294055895e-20
-6.3,-7.022827659513087e-21
-6.2,-3.1387077959662136e-20
-6.0,-6.5910247974682985e-22
-6.0,-6.641385847570771e-22
-5.9,2.7049871187101225e-20
-5.8,-3.060676182099754e-20
-5.8,2.514361266073601e-12
-6.6,4.915649424446951e-11
-6.5,-3.910179106475948e-20
-6.4,-6.012404094700009e-21
-6.4,-6.924359306761185e-21
-6.3,-8.206095210287645e-21
-6.1,-3.243327861595323e-21
-6.0,-6.843793773022714e-21
-6.0,-3.1947173870803674e-21
-5.9,-1.4877700581147324e-20
-5.9,-5.1958898115284426e-21
-7.8,-6.5122659652901736e-21
-7.8,-7.095049454796092e-21
-7.5,-6.7202593206219576e-21
-7.4,-4.767955837302739e-20
-7.3,5.922395478582105e-17
-7.3,1.276468112294386e-16
-7.2,-8.699841334857052e-21
-7.2,-1.6896122495056046e-20
-7.2,-3.166077755434924e-20
-7.1,9.53189305252187e-13
-7.1,-1.0873997618147411e-20
-6.5,3.894430008649016e-06
-6.5,-4.5958252103236503e-20
-6.4,1.370029395345417e-17
-6.4,-1.3486400403728476e-20
-6.4,8.976910333220111e-18
-6.4,6.017346997178241e-10
-6.3,-7.657136668539648e-20
-6.2,6.228966807759866e-14
-6.2,-5.568827702732761e-21
-7.9,-9.134803289423885e-21
-7.8,-1.1078928085291407e-20
-7.6,-5.434223905224781e-21
-7.5,-6.493084685540233e-21
-7.3,-1.0508868284507726e-20
-7.3,-5.876128610760527e-21
-7.2,-7.645058824881668e-21
-7.2,-4.047723904849856e-21
-7.0,-2.003200702398324e-20
-6.9,-1.107346527206573e-20
-7.1,-8.314002676363223e-21
-7.0,-4.86567737236675e-21
-6.9,-5.256825223496722e-21
-6.8,-8.965699644629195e-21
-6.7,-1.0199675109491409e-20
-6.6,-5.008502516777194e-21
-6.4,-2.4313219997890923e-20
-6.4,-5.31291285850681e-20
-6.4,-6.840671731732898e-21
-6.3,-3.027440670554905e-20
-7.1,6.2325308806081484e-12
-6.5,-1.633773827958871e-20
-6.4,1.350854233633649e-12
-6.3,-5.138879334866068e-22
-6.1,-1.524070618988065e-20
-6.1,-1.831391800390068e-20
-6.0,-6.637792093866582e-20
-5.9,-1.1597339221314463e-20
-5.8,-3.491117944728815e-20
-5.8,-6.628276255178822e-22
-6.9,-6.198641548210055e-21
-6.9,-4.1657775791234904e-21
-6.8,-9.200079690505865e-21
-6.8,3.571549695824935e-17
-6.7,-6.968027812834219e-21
-6.7,1.3045271020455766e-16
-6.6,1.4169538652620166e-16
-6.6,-8.487214252022905e-22
-6.5,-5.6089102678309776e-21
-6.5,-5.9863530872892866e-21
-6.7,-4.834059387974289e-21
-6.7,-8.691005145566408e-21
-6.2,1.0262821140140565e-11
-6.2,1.5197274470580431e-09
-6.2,-5.523170300042589e-20
-6.1,-5.943978191311059e-21
-6.1,-4.3092093991040605e-21
-5.8,-4.481263890519709e-21
-5.7,7.600296449331652e-12
-5.7,-2.2108577148316602e-20
-7.2,-6.096240881980955e-21
-7.0,-8.25979300913699e-21
-6.7,-5.166144953144661e-21
-6.7,-7.771737670142681e-21
-6.5,6.310489415185377e-11
-6.5,-1.0741161462828157e-20
-6.5,2.50402854841112e-09
-6.5,-3.235679776257249e-20
-6.3,2.6560828600177745e-12
-6.2,-1.1190610396827571e-20
-7.3,-5.598665217929149e-21
-7.2,-5.4480685915205935e-21
-6.8,-5.693838896357424e-21
-6.8,-8.337476944303437e-21
-6.7,2.1092828450190404e-12
-6.6,-1.0911707307454047e-20
-6.6,-7.735312333345559e-21
-6.5,-6.269806823242886e-20
-6.3,-5.822768750309867e-20
-6.2,-3.234065687802317e-20
-6.5,-4.430170336673789e-21
-6.3,-6.011296363183582e-21
-6.2,-7.256368689881032e-21
-6.2,-8.228147751626826e-21
-6.1,-4.336728821305412e-21
-5.8,-7.70902186216137e-21
-5.7,-2.8916336239863745e-20
-5.7,-7.180345216010592e-21
-5.7,-6.05225694849362e-21
-5.6,-5.726136444831946e-21
-7.2,-6.314034531264002e-21
-6.9,-8.553118185889383e-21
-6.7,-4.068448661881705e-21
-6.3,-5.150320537309438e-21
-6.3,-6.1403649852307136e-21
-6.2,4.945639415228975e-14
-6.1,-6.242442761643096e-21
-6.1,-6.6558370123876054e-21
-6.0,-2.4337690683775125e-20
-5.9,-1.7821626939627282e-20
-7.3,-1.0701643939579501e-20
-7.1,-6.313169753822936e-21
-7.0,-1.1401521410570168e-20
-6.8,-1.0156687876832316e-20
-6.8,-3.4391263948480284e-20
-6.7,-1.3647722326607208e-20
-6.5,-1.1521780120655874e-20
-6.5,2.545093207861404e-09
-6.4,-8.022538867551281e-21
-6.3,-7.942398794805352e-21
-9.1,-8.542474988188951e-21
