Molecule Name,Confidence Array (Dynamic Columns),Best Log Score (kcal/mol)
molecule_54,-3.5824413299560547,-3.6019885540008545,-3.829577684402466,-4.837516784667969,-5.081524848937988,-7.7
molecule_55,-3.804098606109619,-4.204448223114014,-4.372620105743408,-4.4585771560668945,-4.824105262756348,-7.6
molecule_56,-3.2027525901794434,-3.2827353477478027,-3.4927327632904053,-3.915041923522949,-3.9613475799560547,-7.2
molecule_57,-3.9357664585113525,-4.407776832580566,-4.965549468994141,-5.048288345336914,-5.5500078201293945,-6.8
molecule_58,-2.2387540340423584,-3.0133328437805176,-3.2430174350738525,-3.536128282546997,-4.192608833312988,-7.8
molecule_59,-2.726245164871216,-3.0300567150115967,-3.768977403640747,-3.8263118267059326,-4.309780120849609,-7.5
molecule_60,-3.190545082092285,-3.559443235397339,-3.7367870807647705,-4.4189910888671875,-4.533326625823975,-8.4
molecule_61,-3.2028605937957764,-3.62717604637146,-3.9121878147125244,-4.129826068878174,-4.230093955993652,-7.3
molecule_62,-3.4240965843200684,-3.77329683303833,-4.648841857910156,-4.7678351402282715,-4.910013198852539,-8.3
molecule_63,-2.321465253829956,-4.111952781677246,-4.144075870513916,-4.260838508605957,-4.578648567199707,-6.8
molecule_64,-3.220255136489868,-3.417837142944336,-3.5227653980255127,-3.7547342777252197,-3.9916622638702393,-7.0
molecule_65,-1.7008219957351685,-1.9614214897155762,-2.3137784004211426,-3.161222219467163,-3.755312919616699,-7.4
molecule_66,-0.9660826325416565,-1.4144611358642578,-2.7531888484954834,-3.683400869369507,-4.508536338806152,-8.1
molecule_67,-4.124147415161133,-4.143426895141602,-4.4699883460998535,-5.2995429039001465,-5.334695816040039,-7.6
molecule_68,-2.827816963195801,-2.8329391479492188,-3.351792573928833,-3.528545618057251,-3.8079702854156494,-6.8
molecule_69,-2.758561611175537,-2.9118573665618896,-3.227750062942505,-3.2882444858551025,-3.4493396282196045,-6.6
molecule_70,-2.507995128631592,-2.6285336017608643,-2.90922212600708,-2.956606149673462,-3.01271653175354,-6.1
molecule_71,-3.9268081188201904,-4.234188079833984,-4.750818729400635,-4.828526973724365,-4.8410491943359375,-7.6
molecule_72,-2.290297746658325,-3.8336665630340576,-4.4330010414123535,-4.683159828186035,-4.685187339782715,-8.2
molecule_73,-1.887821078300476,-3.638219118118286,-3.7974817752838135,-4.488960266113281,-4.930810928344727,-7.5
molecule_74,-3.802602529525757,-3.8906846046447754,-4.097406387329102,-4.100072383880615,-4.475582122802734,-7.5
molecule_75,-3.9862430095672607,-4.1197052001953125,-4.355586528778076,-4.486581325531006,-4.863638401031494,-7.3
molecule_77,-3.3500630855560303,-3.3910622596740723,-4.322256088256836,-4.679917335510254,-4.729231834411621,-8.3
molecule_78,-2.800344228744507,-3.392836570739746,-3.638546943664551,-4.21578311920166,-4.617382049560547,-6.7
molecule_79,-3.568466901779175,-4.210309028625488,-4.218780994415283,-4.248943328857422,-4.2734575271606445,-7.0
molecule_80,-3.1049509048461914,-3.4771480560302734,-3.605605125427246,-3.7844436168670654,-4.034618854522705,-7.9
molecule_81,-3.846489191055298,-4.032919883728027,-4.275989532470703,-4.551446914672852,-4.867603302001953,-7.2
molecule_82,-4.033607482910156,-4.034079551696777,-4.37815523147583,-4.471278667449951,-4.753623962402344,-7.7
molecule_83,-3.6112160682678223,-4.071409702301025,-4.306446552276611,-4.338935852050781,-4.781795501708984,-7.3
molecule_84,-3.617544412612915,-3.7783896923065186,-4.582970142364502,-4.880495071411133,-5.388948440551758,-6.7
molecule_85,-3.5306880474090576,-4.271711826324463,-4.630833625793457,-4.641775131225586,-5.144152641296387,-8.0
molecule_86,-4.562285423278809,-4.795556545257568,-4.844139099121094,-5.061587333679199,-5.131198883056641,-7.2
molecule_87,-3.418853521347046,-3.9726085662841797,-4.050991058349609,-4.293455123901367,-5.534415245056152,-7.7
molecule_88,-2.7083487510681152,-3.84624981880188,-3.973353862762451,-4.747119903564453,-4.885873317718506,-7.5
molecule_89,-2.2548787593841553,-4.053809642791748,-4.1199164390563965,-4.350237846374512,-4.539220809936523,-7.7
molecule_90,-2.7303755283355713,-3.058464765548706,-3.1181888580322266,-3.720696210861206,-4.156986713409424,-7.2
molecule_91,-2.2704591751098633,-3.5047104358673096,-3.5586721897125244,-4.0569610595703125,-4.376443386077881,-6.7
molecule_92,-3.8629939556121826,-4.094605922698975,-4.108386039733887,-4.315222263336182,-4.489921569824219,-7.4
molecule_93,-3.9279510974884033,-4.206395149230957,-4.287045955657959,-4.328409194946289,-5.770916938781738,-8.2
molecule_94,-3.440401792526245,-3.8848042488098145,-4.183843612670898,-4.240025043487549,-4.605754852294922,-6.9
molecule_95,-2.1349937915802,-3.6286866664886475,-4.150140285491943,-4.173588752746582,-4.69399881362915,-6.2
molecule_96,-3.394613265991211,-3.816032648086548,-3.8628013134002686,-3.976259708404541,-4.038944244384766,-7.0
molecule_97,-2.3562779426574707,-2.71055006980896,-3.231304883956909,-3.595167398452759,-4.5228657722473145,-7.3
molecule_98,-2.76067852973938,-3.4319541454315186,-3.691483974456787,-3.7457687854766846,-3.9925858974456787,-6.9
molecule_99,-3.8764092922210693,-4.223880290985107,-4.283008575439453,-4.307528495788574,-4.757116317749023,-7.6
molecule_100,-2.591121196746826,-3.2568395137786865,-3.3660337924957275,-3.4605441093444824,-4.096722602844238,-7.1
molecule_101,-3.450456380844116,-4.037045001983643,-4.435230255126953,-4.570834159851074,-5.096271514892578,-6.9
molecule_102,-2.613955020904541,-2.7652909755706787,-2.990492105484009,-3.461794137954712,-4.050353050231934,-6.8
molecule_103,-3.206965446472168,-3.3074991703033447,-3.4406967163085938,-4.5516815185546875,-5.324611186981201,-7.1
molecule_104,-2.1838619709014893,-2.368340015411377,-2.5158493518829346,-3.165648937225342,-3.8133041858673096,-7.1
molecule_105,-3.770789861679077,-3.8387033939361572,-3.9470746517181396,-4.350281238555908,-4.518239974975586,-7.0
molecule_106,-4.068137168884277,-4.090331554412842,-4.166362762451172,-4.300299644470215,-4.60006046295166,-7.1
molecule_107,-2.375959634780884,-2.7781624794006348,-2.818308115005493,-3.292004346847534,-3.6443898677825928,-7.4
molecule_108,-2.4422409534454346,-3.5274899005889893,-3.9874074459075928,-4.039783477783203,-4.404924392700195,-7.1
molecule_109,-3.635779619216919,-3.7352802753448486,-3.839967966079712,-4.0431928634643555,-4.25046443939209,-6.9
molecule_110,-3.5799736976623535,-3.6829636096954346,-3.7413811683654785,-4.1959638595581055,-4.348208427429199,-7.7
molecule_111,-3.767317533493042,-4.65633487701416,-4.733477592468262,-5.233807563781738,-5.252948760986328,-7.7
molecule_112,-2.9196617603302,-3.9051437377929688,-4.165256023406982,-4.5853118896484375,-5.379392623901367,-6.7
molecule_114,-2.670452356338501,-3.208012819290161,-3.7209017276763916,-4.089629173278809,-4.221523761749268,-5.5
molecule_115,-2.288670063018799,-2.7203726768493652,-2.9637434482574463,-3.766406536102295,-3.857466697692871,-5.9
molecule_116,-1.321721076965332,-2.6677167415618896,-2.9745900630950928,-3.6167068481445312,-4.447201728820801,-5.3
molecule_117,-2.9816462993621826,-3.4335408210754395,-3.5244216918945312,-3.969170093536377,-4.23934268951416,-6.1
molecule_118,-2.1523683071136475,-3.2602133750915527,-3.925607442855835,-3.9398152828216553,-4.939980506896973,-6.3
molecule_119,-3.105030059814453,-3.177250862121582,-3.2491862773895264,-3.937105417251587,-3.9644505977630615,-6.4
molecule_120,-3.535447835922241,-3.6135611534118652,-4.150036811828613,-4.379219055175781,-4.468649387359619,-6.1
molecule_121,-2.2843642234802246,-2.5737409591674805,-3.1683852672576904,-3.4303135871887207,-3.5355093479156494,-6.4
molecule_122,-1.2195171117782593,-2.380619525909424,-3.4089033603668213,-3.4942188262939453,-4.828039646148682,-5.5
molecule_123,-2.051358938217163,-3.1290547847747803,-3.828953504562378,-4.065908908843994,-4.139341354370117,-6.3
molecule_124,-2.625971555709839,-3.105555534362793,-3.2779572010040283,-3.7417309284210205,-4.212551116943359,-6.4
molecule_125,-3.3678605556488037,-3.3731939792633057,-4.0569748878479,-4.1583051681518555,-4.286452293395996,-6.9
molecule_126,-1.2404438257217407,-2.430818796157837,-3.1321024894714355,-3.795748472213745,-4.20382833480835,-6.4
molecule_127,-2.0058529376983643,-2.7461578845977783,-2.879600763320923,-3.3098764419555664,-3.421346426010132,-5.4
molecule_128,-3.8832626342773438,-3.954378366470337,-4.150298118591309,-4.2708587646484375,-4.36515474319458,-6.0
molecule_129,-2.730398416519165,-3.0780446529388428,-3.341219902038574,-3.8369009494781494,-4.356957912445068,-5.9
molecule_130,-3.156662702560425,-3.8391711711883545,-3.9502742290496826,-4.242441177368164,-5.465407371520996,-6.6
molecule_131,-3.06084942817688,-3.2942054271698,-3.3895316123962402,-3.893350124359131,-4.0974249839782715,-7.2
molecule_132,-3.0415146350860596,-3.2359085083007812,-3.2536308765411377,-3.933243989944458,-4.147505760192871,-6.3
molecule_133,-2.4773104190826416,-2.9758944511413574,-3.780668258666992,-3.9820258617401123,-4.416005611419678,-6.7
molecule_134,-3.017174005508423,-3.7679312229156494,-3.9428558349609375,-4.0728230476379395,-4.238532543182373,-6.2
molecule_135,-2.706106424331665,-3.2057113647460938,-3.5651462078094482,-4.252265930175781,-4.562107086181641,-7.1
molecule_136,-1.2253739833831787,-3.5855209827423096,-3.683333158493042,-3.8819806575775146,-4.248544692993164,-7.0
molecule_137,-3.5043859481811523,-3.7262117862701416,-3.729290723800659,-3.866246461868286,-3.8894617557525635,-6.7
molecule_138,-3.242633104324341,-4.021850109100342,-4.095663070678711,-4.10544490814209,-4.51800012588501,-7.5
molecule_139,-2.398812770843506,-3.144622325897217,-3.4299838542938232,-4.035684585571289,-4.26951265335083,-6.9
molecule_140,-3.006204605102539,-3.6284706592559814,-4.493171691894531,-4.56655216217041,-4.810572624206543,-6.7
molecule_141,-1.0196776390075684,-2.0019617080688477,-2.1894571781158447,-2.356374979019165,-3.841137170791626,-6.2
molecule_142,-1.3797156810760498,-1.9261265993118286,-1.9832732677459717,-3.8434135913848877,-4.628292083740234,-6.9
molecule_143,-2.13875675201416,-3.2744336128234863,-4.1162824630737305,-4.259517669677734,-5.049075603485107,-6.4
molecule_144,-2.7366364002227783,-3.020517587661743,-3.1488687992095947,-3.469121217727661,-3.628566026687622,-5.8
molecule_145,-1.313042402267456,-1.9214115142822266,-2.709230661392212,-4.003073215484619,-4.954440116882324,-7.3
molecule_146,-3.010040044784546,-3.2138442993164062,-3.465745687484741,-4.2894744873046875,-5.295407295227051,-7.1
molecule_147,-1.9569799900054932,-2.4357199668884277,-3.5793726444244385,-3.7022578716278076,-4.365694999694824,-7.1
molecule_148,-1.3151891231536865,-2.3611862659454346,-2.6686060428619385,-2.849461793899536,-3.503941297531128,-6.7
molecule_149,-1.4507235288619995,-1.4948639869689941,-3.5067989826202393,-3.5772311687469482,-4.1589813232421875,-7.2
molecule_150,-3.0935981273651123,-3.1715478897094727,-3.489964008331299,-4.1875,-4.309340953826904,-7.5
molecule_151,-2.377185106277466,-2.9144206047058105,-3.653836488723755,-3.6849186420440674,-3.873048782348633,-6.3
molecule_152,-1.408913254737854,-1.793452262878418,-2.354384660720825,-2.7015304565429688,-3.9199531078338623,-6.8
molecule_153,-1.831685185432434,-2.4465739727020264,-2.9777393341064453,-3.110438823699951,-3.5621469020843506,-6.6
molecule_154,-1.5595853328704834,-2.956214666366577,-3.2797248363494873,-3.6451780796051025,-3.7006049156188965,-7.8
molecule_155,-2.692110538482666,-3.814265012741089,-3.870800018310547,-4.134786605834961,-4.352911472320557,-6.9
molecule_156,-2.2671220302581787,-3.094203472137451,-3.5832321643829346,-3.7376716136932373,-4.553820610046387,-6.9
molecule_157,-3.0163450241088867,-3.0877513885498047,-3.862300157546997,-4.022792816162109,-4.174187660217285,-7.4
molecule_158,-2.899199962615967,-3.5390193462371826,-3.7401134967803955,-4.200918674468994,-4.703455924987793,-6.1
molecule_159,-2.539254903793335,-2.8818888664245605,-3.5619614124298096,-4.252631187438965,-4.328787803649902,-7.2
molecule_160,-2.6371374130249023,-2.661370038986206,-3.3606441020965576,-3.892915964126587,-5.074197769165039,-8.3
molecule_161,-1.6982561349868774,-3.3583407402038574,-3.9941959381103516,-4.456301689147949,-4.620845317840576,-8.0
molecule_162,-2.833397626876831,-2.965488910675049,-3.3500843048095703,-4.0464863777160645,-4.297250270843506,-7.9
molecule_163,-1.8179150819778442,-2.2204978466033936,-3.2377521991729736,-4.254820823669434,-4.9798383712768555,-6.6
molecule_164,-2.143780469894409,-3.160695791244507,-3.353947162628174,-3.4569103717803955,-3.9203193187713623,-6.7
molecule_165,-2.298065662384033,-2.7066476345062256,-3.4355993270874023,-4.003846168518066,-4.672375202178955,-7.7
molecule_167,-3.2683942317962646,-3.6678314208984375,-3.8453195095062256,-3.9175775051116943,-3.9894700050354004,-7.7
molecule_168,-2.8329412937164307,-3.2919979095458984,-3.3501782417297363,-3.4774115085601807,-4.196515083312988,-6.1
molecule_169,-2.275754928588867,-2.479671001434326,-3.280506134033203,-4.080435752868652,-4.169867515563965,-6.7
molecule_170,-2.6889259815216064,-2.8993637561798096,-3.038489580154419,-3.761009931564331,-4.628477573394775,-6.2
molecule_171,-2.4471263885498047,-2.660893678665161,-3.1792211532592773,-3.6737349033355713,-4.080591201782227,-7.1
molecule_172,-2.3321449756622314,-3.2515177726745605,-3.5547454357147217,-3.7291295528411865,-3.85845947265625,-6.9
molecule_173,-2.999997854232788,-3.6434485912323,-3.66888689994812,-3.913494348526001,-4.124987602233887,-6.8
molecule_174,-2.6480934619903564,-3.498244524002075,-4.040647029876709,-4.07094144821167,-4.1949076652526855,-7.0
molecule_175,-0.8693773746490479,-2.072441816329956,-3.265543222427368,-3.723803758621216,-3.8154451847076416,-6.0
molecule_176,-2.5327036380767822,-3.572871446609497,-4.005131721496582,-4.858313083648682,-5.118247032165527,-7.4
molecule_177,-2.5015273094177246,-3.4600822925567627,-3.63274884223938,-3.9070780277252197,-4.828677177429199,-6.0
molecule_178,-1.6559431552886963,-3.8241453170776367,-4.31430721282959,-4.89190149307251,-5.005399703979492,-7.1
molecule_179,-2.467691659927368,-2.740772247314453,-3.420684337615967,-3.92482590675354,-4.019729137420654,-7.2
molecule_180,-2.981135606765747,-3.1333062648773193,-3.1490437984466553,-3.479435682296753,-3.619349718093872,-7.6
molecule_181,-2.6922755241394043,-3.017176866531372,-3.2068264484405518,-3.5965607166290283,-4.286002159118652,-6.5
molecule_182,-1.5540369749069214,-2.231210470199585,-2.8066208362579346,-3.0213711261749268,-4.184934616088867,-6.7
molecule_183,-2.455033779144287,-3.3889989852905273,-3.7487995624542236,-3.904205560684204,-3.961878538131714,-7.4
molecule_184,-3.383828639984131,-3.4448647499084473,-4.01423978805542,-4.222999572753906,-5.0373616218566895,-7.1
molecule_185,-3.1175756454467773,-3.285654067993164,-3.431035041809082,-3.47322154045105,-4.221830368041992,-7.5
molecule_186,-2.69612193107605,-3.1128108501434326,-3.3589165210723877,-3.5531575679779053,-3.619915008544922,-6.8
molecule_187,-2.1080362796783447,-2.224898099899292,-2.887249231338501,-3.3539321422576904,-3.4546382427215576,-7.9
molecule_188,-2.889436721801758,-3.3434898853302,-3.5792036056518555,-3.602200746536255,-5.065423011779785,-6.2
molecule_189,-1.9086605310440063,-2.2239749431610107,-3.558285713195801,-4.324520111083984,-4.354427814483643,-7.2
molecule_190,-2.5228583812713623,-2.5550730228424072,-3.051403284072876,-3.968459367752075,-4.0613908767700195,-6.8
molecule_192,-3.003761053085327,-3.146074056625366,-3.2506792545318604,-3.6029582023620605,-4.128786563873291,-7.1
molecule_195,-2.5426387786865234,-2.6487951278686523,-3.923661947250366,-4.248673915863037,-4.353235244750977,-7.5
molecule_196,-3.1707005500793457,-3.631704807281494,-3.6644856929779053,-3.8122899532318115,-3.8657491207122803,-7.4
molecule_197,-2.2304093837738037,-2.989942789077759,-3.415985345840454,-3.8669023513793945,-4.5145745277404785,-5.6
molecule_198,-2.816620111465454,-3.207963228225708,-3.553846836090088,-4.226172924041748,-4.563282489776611,-6.9
molecule_199,-2.7129440307617188,-3.018887519836426,-3.3536946773529053,-3.60802960395813,-5.312114238739014,-7.8
molecule_200,-3.315802812576294,-4.1855878829956055,-4.261219024658203,-4.558004379272461,-4.69291877746582,-6.4
molecule_201,-3.2815134525299072,-3.414140462875366,-3.8644907474517822,-4.388454437255859,-4.62091064453125,-6.6
molecule_202,-3.354142189025879,-3.3561997413635254,-3.4237442016601562,-3.535773515701294,-5.354722023010254,-5.7
molecule_203,-2.096301555633545,-2.92392897605896,-3.321413278579712,-4.6810808181762695,-4.837673187255859,-6.7
molecule_205,-2.0130467414855957,-2.1457974910736084,-2.4066619873046875,-2.7803633213043213,-4.624993324279785,-5.9
molecule_206,-1.7220048904418945,-3.071509599685669,-3.1461501121520996,-3.2325122356414795,-3.278552770614624,-7.4
molecule_207,-3.066776990890503,-3.3423683643341064,-4.231594562530518,-4.623150825500488,-4.839679718017578,-8.0
molecule_208,-3.58105206489563,-4.033770561218262,-4.148349761962891,-4.205304145812988,-4.663631916046143,-7.2
molecule_209,-3.5883047580718994,-3.937692403793335,-4.005612850189209,-4.5005598068237305,-4.777401924133301,-7.3
molecule_210,-2.923870086669922,-3.2402021884918213,-4.478631496429443,-4.550380229949951,-4.77210807800293,-7.2
molecule_211,-2.3435802459716797,-3.356186628341675,-3.556097984313965,-3.7242093086242676,-4.058749675750732,-6.4
molecule_212,-3.449289560317993,-3.4641029834747314,-3.546252489089966,-3.6648457050323486,-3.9922635555267334,-6.6
molecule_213,-2.8245604038238525,-3.115654230117798,-3.323786497116089,-4.390949249267578,-4.430834770202637,-8.1
molecule_214,-2.7815449237823486,-2.91975736618042,-3.043412685394287,-3.5392379760742188,-3.797081708908081,-8.7
molecule_215,-1.820966362953186,-3.4572207927703857,-3.46840763092041,-3.74897837638855,-3.8707728385925293,-7.2
molecule_216,-3.4682209491729736,-3.4714934825897217,-3.493518114089966,-3.7178826332092285,-3.8437936305999756,-6.9
molecule_217,-3.1520066261291504,-3.857382297515869,-3.8677008152008057,-4.127867221832275,-4.6326141357421875,-7.4
molecule_218,-2.855851888656616,-3.670866012573242,-3.7974154949188232,-3.9769904613494873,-4.010045528411865,-7.7
molecule_219,-2.7321834564208984,-3.1622488498687744,-3.351228952407837,-3.4448482990264893,-3.8842554092407227,-6.7
molecule_220,-1.8531008958816528,-2.950662612915039,-3.4723992347717285,-4.061235427856445,-4.330986499786377,-6.2
molecule_221,-2.9053947925567627,-3.036268472671509,-3.2579002380371094,-3.4712376594543457,-3.619593381881714,-7.3
molecule_222,-3.386505365371704,-3.7241382598876953,-3.8809924125671387,-3.9876415729522705,-4.203507423400879,-6.9
molecule_223,-3.0125861167907715,-3.037480592727661,-3.2587625980377197,-3.880580186843872,-3.915684938430786,-7.8
molecule_224,-1.9635692834854126,-2.0735793113708496,-2.3804118633270264,-3.5131607055664062,-3.699287176132202,-7.9
molecule_225,-2.523319959640503,-2.534787893295288,-2.880359411239624,-3.1654043197631836,-3.580631971359253,-7.0
molecule_226,-2.7898054122924805,-3.1144001483917236,-3.328691244125366,-3.8711330890655518,-4.230156898498535,-6.7
molecule_227,-1.9275751113891602,-2.1733014583587646,-3.0555665493011475,-3.7705554962158203,-4.130800247192383,-7.3
molecule_228,-3.2968201637268066,-3.9534823894500732,-4.0160088539123535,-4.455596923828125,-4.623552322387695,-7.7
molecule_229,-2.2787458896636963,-2.6761038303375244,-2.889538049697876,-3.424992322921753,-3.6280481815338135,-7.1
molecule_230,-2.2504632472991943,-2.97550368309021,-3.1761398315429688,-3.6010451316833496,-3.8599679470062256,-7.4
molecule_231,-2.7609574794769287,-3.218716621398926,-3.4531891345977783,-3.9648187160491943,-4.472563743591309,-7.7
molecule_232,-2.289996385574341,-2.9863340854644775,-3.3922793865203857,-3.6176695823669434,-4.221639156341553,-8.0
molecule_233,-1.3877707719802856,-3.084843873977661,-3.191514730453491,-3.201430320739746,-4.835151195526123,-8.4
molecule_234,-3.5484209060668945,-4.485011577606201,-4.5391693115234375,-5.019932746887207,-5.198482513427734,-8.3
molecule_235,-2.3551485538482666,-3.572706460952759,-3.753368616104126,-4.208593368530273,-4.4128923416137695,-6.9
molecule_236,-2.1128575801849365,-3.8366432189941406,-3.9792144298553467,-4.266066074371338,-4.756924629211426,-7.9
molecule_237,-1.0355627536773682,-1.868180274963379,-2.866953134536743,-3.561523199081421,-4.255136489868164,-7.8
molecule_238,-2.7156147956848145,-3.56831693649292,-3.856524705886841,-4.1211748123168945,-4.493862628936768,-8.5
molecule_239,-2.259603977203369,-2.6282622814178467,-3.8683526515960693,-3.876192808151245,-4.043159484863281,-7.3
molecule_240,-3.264796495437622,-3.5364389419555664,-4.015713214874268,-4.141898155212402,-4.54595422744751,-8.1
molecule_241,-2.6534955501556396,-2.83201003074646,-3.2636802196502686,-3.4493625164031982,-3.595731258392334,-7.5
molecule_242,-3.4773671627044678,-3.63262677192688,-3.667937994003296,-4.2812113761901855,-4.54371976852417,-7.7
molecule_243,-4.074824333190918,-4.087826251983643,-4.246284484863281,-4.629152774810791,-4.855591773986816,-8.0
molecule_244,-2.489070177078247,-3.713061571121216,-4.008301734924316,-4.1634650230407715,-4.669034957885742,-8.0
molecule_245,-2.0609631538391113,-2.9845871925354004,-2.9964559078216553,-3.049076795578003,-3.265004873275757,-6.5
molecule_246,-1.4809521436691284,-2.5575177669525146,-3.3539960384368896,-3.496188163757324,-5.303348541259766,-6.8
molecule_248,-1.5232526063919067,-2.9792354106903076,-3.7433931827545166,-3.969607353210449,-4.240715026855469,-7.6
