Ligand File,Confidence Array (Dynamic Columns)
./../../library/3d_sdf/molecule_1.sdf,-4.061671257019043,-4.091912746429443,-4.148936748504639,-4.4425225257873535,-4.49988317489624
./../../library/3d_sdf/molecule_10.sdf,-1.9519506692886353,-2.584847927093506,-2.6121509075164795,-3.643146276473999,-4.504033088684082
./../../library/3d_sdf/molecule_100.sdf,-2.591121196746826,-3.2568395137786865,-3.3660337924957275,-3.4605441093444824,-4.096722602844238
./../../library/3d_sdf/molecule_1000.sdf,-3.0434587001800537,-3.4941189289093018,-3.6988351345062256,-3.853134870529175,-4.017637252807617
./../../library/3d_sdf/molecule_1001.sdf,-2.916666269302368,-3.583855152130127,-3.6915385723114014,-4.464020729064941,-4.760319232940674
./../../library/3d_sdf/molecule_1002.sdf,-2.491633892059326,-3.152559995651245,-3.446985960006714,-3.5228822231292725,-4.153488636016846
./../../library/3d_sdf/molecule_1003.sdf,-3.374699831008911,-3.7419023513793945,-4.024232387542725,-4.190167427062988,-4.32048225402832
./../../library/3d_sdf/molecule_1004.sdf,-3.4957854747772217,-3.597285270690918,-3.643587350845337,-4.023698806762695,-4.709316730499268
./../../library/3d_sdf/molecule_1005.sdf,-1.8543013334274292,-2.58189058303833,-2.6911866664886475,-2.8137128353118896,-2.912287473678589
./../../library/3d_sdf/molecule_1006.sdf,-2.8588383197784424,-3.707376718521118,-3.8675103187561035,-4.00027322769165,-4.160313129425049
./../../library/3d_sdf/molecule_1007.sdf,-3.1064438819885254,-3.206347703933716,-3.6206531524658203,-3.8917953968048096,-4.420510292053223
./../../library/3d_sdf/molecule_1008.sdf,-1.5119543075561523,-1.8151845932006836,-2.2816717624664307,-3.206512451171875,-4.0097503662109375
./../../library/3d_sdf/molecule_1009.sdf,-1.7396886348724365,-2.783620595932007,-3.3205478191375732,-3.5559332370758057,-3.7219932079315186
./../../library/3d_sdf/molecule_101.sdf,-3.450456380844116,-4.037045001983643,-4.435230255126953,-4.570834159851074,-5.096271514892578
./../../library/3d_sdf/molecule_1010.sdf,-3.9296467304229736,-4.000512599945068,-4.171096324920654,-4.370482921600342,-4.445367336273193
./../../library/3d_sdf/molecule_1011.sdf,-3.0470807552337646,-3.8725531101226807,-4.0666046142578125,-4.2776994705200195,-4.438607215881348
./../../library/3d_sdf/molecule_1012.sdf,-1.4340561628341675,-2.5624287128448486,-4.015076637268066,-4.477392196655273,-4.883980751037598
./../../library/3d_sdf/molecule_1013.sdf,-3.3147568702697754,-3.830049514770508,-3.900899648666382,-4.184100151062012,-4.248624801635742
./../../library/3d_sdf/molecule_1014.sdf,-3.064596652984619,-3.511960744857788,-4.015383720397949,-4.17408561706543,-4.28850793838501
./../../library/3d_sdf/molecule_1015.sdf,-2.4004905223846436,-3.263225793838501,-3.5789108276367188,-3.9495062828063965,-4.07012939453125
./../../library/3d_sdf/molecule_1016.sdf,-1.635904312133789,-1.8809481859207153,-2.932901620864868,-3.8820760250091553,-4.612528324127197
./../../library/3d_sdf/molecule_1017.sdf,-3.38873028755188,-3.752509832382202,-3.7795040607452393,-3.968238592147827,-4.595393180847168
./../../library/3d_sdf/molecule_1018.sdf,-3.0801713466644287,-3.6619250774383545,-3.8688812255859375,-4.272699356079102,-5.037843704223633
./../../library/3d_sdf/molecule_1019.sdf,-2.199761152267456,-2.4108216762542725,-2.4986722469329834,-3.3210389614105225,-3.538527727127075
./../../library/3d_sdf/molecule_102.sdf,-2.613955020904541,-2.7652909755706787,-2.990492105484009,-3.461794137954712,-4.050353050231934
./../../library/3d_sdf/molecule_1020.sdf,-3.1159842014312744,-3.7066731452941895,-3.8258330821990967,-4.020552158355713,-4.195779800415039
./../../library/3d_sdf/molecule_1021.sdf,-3.755415201187134,-4.127131462097168,-4.246384143829346,-4.307403564453125,-5.01030969619751
./../../library/3d_sdf/molecule_1022.sdf,-2.4193994998931885,-2.6177496910095215,-2.783325433731079,-2.8195340633392334,-3.4792072772979736
./../../library/3d_sdf/molecule_1023.sdf,-3.2801289558410645,-3.48722243309021,-3.7797086238861084,-3.9305384159088135,-4.253975868225098
./../../library/3d_sdf/molecule_1024.sdf,-3.7770378589630127,-3.7863707542419434,-3.8304872512817383,-3.997877836227417,-4.147921562194824
./../../library/3d_sdf/molecule_1025.sdf,-3.143357038497925,-3.323533773422241,-4.061044692993164,-4.076634407043457,-4.228965759277344
./../../library/3d_sdf/molecule_1026.sdf,-2.447751998901367,-2.6488800048828125,-3.076014518737793,-3.397439956665039,-3.850484609603882
./../../library/3d_sdf/molecule_1027.sdf,-4.001166343688965,-4.138800621032715,-4.5179443359375,-4.589779853820801,-4.9916839599609375
./../../library/3d_sdf/molecule_1028.sdf,-2.8718276023864746,-3.18159556388855,-3.3409831523895264,-4.1505279541015625,-4.190219879150391
./../../library/3d_sdf/molecule_1029.sdf,-3.3719520568847656,-3.639672040939331,-3.6423826217651367,-4.277200222015381,-4.288724899291992
./../../library/3d_sdf/molecule_103.sdf,-3.206965446472168,-3.3074991703033447,-3.4406967163085938,-4.5516815185546875,-5.324611186981201
./../../library/3d_sdf/molecule_1030.sdf,-2.8890390396118164,-3.6825265884399414,-3.9808685779571533,-3.998119592666626,-4.039307594299316
./../../library/3d_sdf/molecule_1031.sdf,-2.4321775436401367,-3.0166831016540527,-3.171461820602417,-3.729996919631958,-5.129671573638916
./../../library/3d_sdf/molecule_1032.sdf,-3.01067852973938,-3.1970489025115967,-4.055312633514404,-4.08029842376709,-4.209441661834717
./../../library/3d_sdf/molecule_1033.sdf,-2.5334417819976807,-2.6315619945526123,-3.560938596725464,-4.640807628631592,-5.216998100280762
./../../library/3d_sdf/molecule_1034.sdf,-1.3204421997070312,-2.775566339492798,-3.793718099594116,-4.325636386871338,-4.671182155609131
./../../library/3d_sdf/molecule_1035.sdf,-3.604630708694458,-3.77791428565979,-3.7900216579437256,-4.304875373840332,-4.584088325500488
./../../library/3d_sdf/molecule_1036.sdf,-3.9627363681793213,-4.18601655960083,-4.3226728439331055,-4.33024787902832,-4.639720916748047
./../../library/3d_sdf/molecule_1037.sdf,-3.177661180496216,-3.539719820022583,-3.9919114112854004,-4.159923553466797,-4.487712860107422
./../../library/3d_sdf/molecule_1038.sdf,-4.046657562255859,-4.103877067565918,-4.1821393966674805,-4.20850133895874,-4.796937465667725
./../../library/3d_sdf/molecule_1039.sdf,-4.024226665496826,-4.161429405212402,-4.33082389831543,-4.358192443847656,-4.493948459625244
./../../library/3d_sdf/molecule_104.sdf,-2.1838619709014893,-2.368340015411377,-2.5158493518829346,-3.165648937225342,-3.8133041858673096
./../../library/3d_sdf/molecule_1040.sdf,-1.6108980178833008,-1.9050970077514648,-2.1379220485687256,-2.3990542888641357,-2.875974178314209
./../../library/3d_sdf/molecule_1041.sdf,-3.6228415966033936,-3.8084557056427,-3.821587085723877,-4.032162666320801,-4.859917640686035
./../../library/3d_sdf/molecule_1042.sdf,-2.647481679916382,-4.031663417816162,-4.222044467926025,-4.363541603088379,-4.477375030517578
./../../library/3d_sdf/molecule_1043.sdf,-3.4270737171173096,-3.506011724472046,-3.962374210357666,-3.984586477279663,-4.21567440032959
./../../library/3d_sdf/molecule_1044.sdf,-1.9503313302993774,-2.3198955059051514,-2.414027214050293,-2.547044515609741,-3.434532403945923
./../../library/3d_sdf/molecule_1045.sdf,-1.3093249797821045,-2.559896945953369,-2.903440237045288,-3.1009533405303955,-3.3084120750427246
./../../library/3d_sdf/molecule_1046.sdf,-2.1009037494659424,-2.742924690246582,-3.152348279953003,-3.5713160037994385,-4.863241195678711
./../../library/3d_sdf/molecule_1047.sdf,-2.1408891677856445,-2.5428996086120605,-3.408144474029541,-3.545633554458618,-4.026730060577393
./../../library/3d_sdf/molecule_1048.sdf,-1.349214792251587,-2.7447943687438965,-3.0253686904907227,-4.474203586578369,-5.177961349487305
./../../library/3d_sdf/molecule_1049.sdf,-2.4142024517059326,-3.316563606262207,-3.4787027835845947,-3.5941319465637207,-4.373726844787598
./../../library/3d_sdf/molecule_105.sdf,-3.770789861679077,-3.8387033939361572,-3.9470746517181396,-4.350281238555908,-4.518239974975586
./../../library/3d_sdf/molecule_1050.sdf,-1.709333062171936,-1.758255124092102,-3.0909388065338135,-3.2552101612091064,-4.022296905517578
./../../library/3d_sdf/molecule_1051.sdf,-1.8750981092453003,-1.9908684492111206,-2.6405136585235596,-4.230840682983398,-4.459137916564941
./../../library/3d_sdf/molecule_1052.sdf,-4.156200408935547,-4.274520397186279,-4.467684268951416,-4.8114447593688965,-4.935939788818359
./../../library/3d_sdf/molecule_1053.sdf,-1.41079843044281,-4.12033748626709,-4.357610702514648,-4.495079517364502,-4.711939811706543
./../../library/3d_sdf/molecule_1054.sdf,-1.580157995223999,-2.1986663341522217,-2.2261812686920166,-2.636550188064575,-3.2423815727233887
